id,title,weblink,year,prefix,number,comingintoforcedate,comingintoforcenote,madedate,enabledby,precededbyproposedstatutoryinstrument,triplestoreid
3165,"Education (National Curriculum Assessment Arrangements, Attainment Targets and Programmes of Study) and (Pupil Information and School Performance Information) (Amendment) (England) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/844/made,2020,SI,844,,in accordance with regulation 1,2020-08-07,"urn:procedure-editor:ActOfParliament:779,urn:procedure-editor:ActOfParliament:1045","",Vx5tYyMI
3166,Product Safety and Metrology (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/852/made,2020,SI,852,,in accordance with regulation 2,2020-08-11,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3021,736xS7AL
3170,Town and Country Planning (Use Classes) (Amendment) (England) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/859/made,2020,SI,859,,immediately before 1st September 2020,2020-08-13,urn:procedure-editor:ActOfParliament:1047,"",fPg4wCt5
3171,Charitable Incorporated Organisations (Insolvency and Dissolution) (Amendment) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/856/made,2020,SI,856,,in accordance with regulation 1,2020-08-12,urn:procedure-editor:ActOfParliament:38,"",HM2ni4Ak
3172,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 8) Regulations 2020",https://www.legislation.gov.uk/id/uksi/2020/866,2020,SI,866,2020-08-15,,2020-08-14,urn:procedure-editor:ActOfParliament:1669,"",mB0OV6I7
3173,"Health Protection (Coronavirus, Restrictions) (No. 2) (England) (Amendment) (No. 3) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/863/made,2020,SI,863,2020-08-15,,2020-08-14,urn:procedure-editor:ActOfParliament:1669,"",s0MAdHAf
3174,Offshore Chemicals and Offshore Petroleum Activities (Oil Pollution Prevention and Control) (Coronavirus) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/855/made,2020,SI,855,2020-09-05,,2020-08-12,urn:procedure-editor:ActOfParliament:1272,"",DJn4WxzO
3175,"Health Protection (Coronavirus, Restrictions on Gatherings) (North of England) (Amendment) (No. 2) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/865/made,2020,SI,865,2020-08-15,,2020-08-14,urn:procedure-editor:ActOfParliament:1669,"",xV1zDiMg
3176,"Health Protection (Coronavirus, Restrictions) (Leicester) (No. 2) (Amendment) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/875/made,2020,SI,875,2020-08-19,,2020-08-18,urn:procedure-editor:ActOfParliament:1669,"",YMXeIjEM
3177,Product Safety and Metrology etc. (EU Withdrawal and EEA EFTA Separation Agreements) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/864/made,2020,SI,864,,in accordance with regulation 1,2020-08-13,urn:procedure-editor:ActOfParliament:1,"",l7j8aWKG
3178,"Health Protection (Coronavirus, Wearing of Face Coverings in a Relevant Place) (England) (Amendment) (No. 2) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/882/made,2020,SI,882,2020-08-22,,2020-08-20,urn:procedure-editor:ActOfParliament:1669,"",yuEcputt
3179,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 9) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/881/made,2020,SI,881,2020-08-22,,2020-08-20,urn:procedure-editor:ActOfParliament:1669,"",XdMYhaqC
3180,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 10) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/890/made,2020,SI,890,,in accordance with regulation 1(2) and (3),2020-08-21,urn:procedure-editor:ActOfParliament:1669,"",BWqaVN87
3181,Civil Procedure (Amendment No. 5) (Coronavirus) Rules 2020,https://www.legislation.gov.uk/uksi/2020/889/made,2020,SI,889,2020-08-22,,2020-08-21,urn:procedure-editor:ActOfParliament:314,"",ZCGOqJkm
3182,National Health Service (Coronavirus) (Charges and Further Amendments Relating to the Provision of Primary Care Services During a Pandemic etc.) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/885/made,2020,SI,885,,in accordance with regulation 1(2),2020-08-20,urn:procedure-editor:ActOfParliament:1178,"",0qn9lHdy
3183,Fertilising Products Regulations 2020,https://www.legislation.gov.uk/uksi/2020/887/made,2020,SI,887,2020-09-24,,2020-08-21,urn:procedure-editor:ActOfParliament:2419,"",14CjhT1W
3185,Statutory Sick Pay (General) (Coronavirus Amendment) (No. 6) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/892/made,2020,SI,892,2020-08-26,,2020-08-24,urn:procedure-editor:ActOfParliament:589,"",CKd49wjx
3186,"Health Protection (Coronavirus, Restrictions) (Blackburn with Darwen and Bradford) (Amendment) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/898/made,2020,SI,898,2020-08-26,,2020-08-25,urn:procedure-editor:ActOfParliament:1669,"",vsVjdwEO
3187,"Health Protection (Coronavirus, Restrictions) (North of England) (Amendment) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/897/made,2020,SI,897,2020-08-26,,2020-08-25,urn:procedure-editor:ActOfParliament:1669,"",nsR9JE1B
3188,Town and Country Planning (Use Classes) (Amendment) (England) (No. 3) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/895/made,2020,SI,895,,in accordance with regulation 1,2020-08-25,urn:procedure-editor:ActOfParliament:1047,"",xzRe2Xwm
3189,Criminal Legal Aid (Remuneration) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/903/made,2020,SI,903,,in accordance with regulation 1(2) and (3),2020-08-25,urn:procedure-editor:ActOfParliament:1329,"",R9PdYfwy
3190,Waste (Circular Economy) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/904/made,2020,SI,904,2020-10-01,,2020-08-25,urn:procedure-editor:ActOfParliament:2419,"",YEjKB1QA
3191,Local Government Pension Scheme (Amendment) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/893/made,2020,SI,893,2020-09-23,,2020-08-24,urn:procedure-editor:ActOfParliament:1315,"",ZOa2iwkz
3192,School Information (England) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/894/made,2020,SI,894,2021-01-01,,2020-08-24,urn:procedure-editor:ActOfParliament:1045,"",KWd97ks0
3193,National Health Service (General Medical Services Contracts and Personal Medical Services Agreements) (Amendment) (No. 2) Regulations 2020 ,https://www.legislation.gov.uk/uksi/2020/911/made,2020,SI,911,2020-10-01,,2020-08-26,urn:procedure-editor:ActOfParliament:1178,"",MXnNdXy3
3194,"Health Protection (Coronavirus, Wearing of Face Coverings in a Relevant Place and on Public Transport) (England) (Amendment) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/906/made,2020,SI,906,2020-08-28,,2020-08-26,urn:procedure-editor:ActOfParliament:1669,"",vJD3OQXd
3195,Health Protection (Coronavirus) (Restrictions on Holding of Gatherings and Amendment) (England) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/907/made,2020,SI,907,2020-08-28,,2020-08-26,urn:procedure-editor:ActOfParliament:1669,"",1c63ecIi
3196,Coronavirus Act 2020 (Residential Tenancies: Protection from Eviction) (Amendment) (England) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/914/made,2020,SI,914,,in accordance with regulation 1(2),2020-08-27,urn:procedure-editor:ActOfParliament:1326,"",NOGE8T9F
3197,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 11) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/913/made,2020,SI,913,2020-08-29,,2020-08-27,urn:procedure-editor:ActOfParliament:1669,"",Tf4qd0Qf
3198,Adoption and Children (Coronavirus) (Amendment) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/909/made,2020,SI,909,,in accordance with regulations 1(2) and (3),2020-08-26,"urn:procedure-editor:ActOfParliament:932,urn:procedure-editor:ActOfParliament:174,urn:procedure-editor:ActOfParliament:1263","",9JdADkQW
3199,School Discipline (England) (Coronavirus) (Pupil Exclusions and Reviews) (Amendment) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/908/made,2020,SI,908,2020-09-25,,2020-08-26,urn:procedure-editor:ActOfParliament:779,"",CUJsBiPC
3200,"Health Protection (Coronavirus, Restrictions) (Greencore) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/921/made,2020,SI,921,2020-08-29,,2020-08-28,urn:procedure-editor:ActOfParliament:1669,"",RRAlSmcu
3201,Channel Tunnel (Arrangements with the Kingdom of the Netherlands) Order 2020,https://www.legislation.gov.uk/uksi/2020/916/made,2020,SI,916,,in accordance with article 1(2) and (3),2020-08-27,urn:procedure-editor:ActOfParliament:200,"",L8XADLgy
3202,Channel Tunnel (International Arrangements and Miscellaneous Provisions) (Amendment) Order 2020,https://www.legislation.gov.uk/uksi/2020/915/made,2020,SI,915,,in accordance with article 1(2) and (3),2020-08-27,urn:procedure-editor:ActOfParliament:200,"",TR8irDTj
3203,Assured Tenancies and Agricultural Occupancies (Forms) (England) (Amendment) and Suspension (Coronavirus) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/924/made,2020,SI,924,,in accordance with regulation 1(2),2020-09-01,"urn:procedure-editor:ActOfParliament:1318,urn:procedure-editor:ActOfParliament:1326","",87eku9KB
3204,Postponed Elections and Referendums (Coronavirus) and Policy Development Grants (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/926/made,2020,SI,926,, in accordance with regulation 1,2020-09-01,"urn:procedure-editor:ActOfParliament:1052,urn:procedure-editor:ActOfParliament:1326","",mYrlO5Jc
3206,"Health Protection (Coronavirus, Restrictions) (Blackburn with Darwen and Bradford) (Amendment) (No. 2) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/930/made,2020,SI,930,2020-09-02,,2020-09-02,urn:procedure-editor:ActOfParliament:1669,"",BLyV1gXX
3207,"Health Protection (Coronavirus, Restrictions) (North of England) (Amendment) (No. 2) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/931/made,2020,SI,931,2020-09-02,,2020-09-02,urn:procedure-editor:ActOfParliament:1669,"",NwdOOt9F
3210,"Health Protection (Coronavirus, Restrictions) (Blackburn with Darwen and Bradford) (Amendment) (No. 3) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/935/made,2020,SI,935,2020-09-03,,2020-09-02,urn:procedure-editor:ActOfParliament:1669,"",NktGJU1T
3211,Competition Act 1998 (Coronavirus) (Public Policy Exclusions) (Amendment and Revocation) Order 2020,https://www.legislation.gov.uk/uksi/2020/933/made,2020,SI,933,,in accordance with article 1,2020-09-02,urn:procedure-editor:ActOfParliament:148,"",VHJEmufW
3212,Town and Country Planning (Border Facilities and Infrastructure) (EU Exit) (England) Special Development Order 2020,https://www.legislation.gov.uk/uksi/2020/928/made,2020,SI,928,2020-09-24,,2020-09-01,urn:procedure-editor:ActOfParliament:1047,"",WVJ3F90d
3213,"Finance Act 2008, Section 135 (Coronavirus) Order 2020",https://www.legislation.gov.uk/uksi/2020/934/made,2020,SI,934,2020-09-25,,2020-09-02,urn:procedure-editor:ActOfParliament:72,"",9wSlkx8L
3214,"Tax Credits (Coronavirus, Miscellaneous Amendments) (No. 2) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/941/made,2020,SI,941,2020-09-25,,2020-09-03,urn:procedure-editor:ActOfParliament:795,"",K9tUZiKe
3215,Early Years Foundation Stage (Learning and Development and Welfare Requirements) (Coronavirus) (Amendment) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/939/made,2020,SI,939,2020-09-26,,2020-09-02,urn:procedure-editor:ActOfParliament:942,"",XkineCow
3216,Insolvency (Moratorium) (Special Administration for Energy Licensees) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/943/made,2020,SI,943,,in accordance with regulation 1(2).,2020-09-02,urn:procedure-editor:ActOfParliament:1520,"",M3MfTuGI
3218,"Health Protection (Coronavirus, Restrictions) (Blackburn with Darwen and Bradford, Leicester, and North of England) (Amendment) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/954/made,2020,SI,954,2020-09-08,,2020-09-07,urn:procedure-editor:ActOfParliament:1669,"",sBsK9shy
3219,Wills Act 1837 (Electronic Communications) (Amendment) (Coronavirus) Order 2020,https://www.legislation.gov.uk/uksi/2020/952/made,2020,SI,952,,in accordance with article 1. ,2020-09-04,urn:procedure-editor:ActOfParliament:1035,"",FQQ1yDK0
3220,Prosecution of Offences (Custody Time Limits) (Coronavirus) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/953/made,2020,SI,953,2020-09-28,,2020-09-04,urn:procedure-editor:ActOfParliament:1564,"",qYPGgU57
3221,Motor Vehicles (Compulsory Insurance and Rights Against Insurers) (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/945/made,2020,SI,945,, in accordance with regulation 1,2020-09-02,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3010,2O5avZAT
3222,Income Tax (Care Leaver’s Apprenticeship Bursary Payment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/922/made,2020,SI,922,2020-09-29,,2020-09-03,urn:procedure-editor:ActOfParliament:763,"",pgyf72x4
3223,Social Security (Contributions) (Amendment No. 4) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/923/made,2020,SI,923,2020-09-29,,2020-09-03,urn:procedure-editor:ActOfParliament:589,"",B9hgfiaF
3224,Climate Change Agreements (Administration and Eligible Facilities) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/958/made,2020,SI,958,2020-10-01,,2020-09-07,urn:procedure-editor:ActOfParliament:259,"",nscACoAe
3225,Feed-in Tariffs (Amendment) (Coronavirus) (No. 2) Order 2020,https://www.legislation.gov.uk/uksi/2020/957/made,2020,SI,957,2020-09-30,,2020-09-02,urn:procedure-editor:ActOfParliament:662,"",pMh6UPOu
3226,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 12) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/959/made,2020,SI,959,2020-09-09,,2020-09-08,urn:procedure-editor:ActOfParliament:1669,"",lqw63RPc
3227,Civil Enforcement of Parking Contraventions Designation (No. 2) Order 2020,https://www.legislation.gov.uk/uksi/2020/946/made,2020,SI,946,2020-09-29,,2020-09-02,urn:procedure-editor:ActOfParliament:938,"",Lw6CtLRW
3228,M1 Motorway (Junctions 13 to 16) (Variable Speed Limits) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/956/made,2020,SI,956,2020-09-29,,2020-09-07,urn:procedure-editor:ActOfParliament:1674,"",JHZOMZvk
3230,Afghanistan (Sanctions) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/948/made,2020,SI,948,, in accordance with regulation 1(2),2020-09-03,urn:procedure-editor:ActOfParliament:1338,"",95yqdj6k
3231,Sanctions (EU Exit) (Miscellaneous Amendments) (No. 4) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/951/made,2020,SI,951,,,2020-09-03,urn:procedure-editor:ActOfParliament:1338,"",nwgTZETq
3232,Sanctions (EU Exit) (Miscellaneous Amendments) (No.3) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/950/made,2020,SI,950,,in accordance with regulation 1(2),2020-09-03,urn:procedure-editor:ActOfParliament:1338,"",qhpuD2Ez
3234,"Co-operative and Community Benefit Societies and Credit Unions (Arrangements, Reconstructions and Administration) (Amendment) (No. 2) Order 2020",https://www.legislation.gov.uk/uksi/2020/963/made,2020,SI,963,2020-09-10,,2020-09-08,urn:procedure-editor:ActOfParliament:1283,"",vlOUxtDp
3237,Transfer of Functions (Digital Government) Order 2020,https://www.legislation.gov.uk/uksi/2020/940/made,2020,SI,940,2020-09-30,,2020-09-02,urn:procedure-editor:ActOfParliament:2217,"",bRpIUnRj
3238,"Transfer of Functions (Secretary of State for Foreign, Commonwealth and Development Affairs) Order 2020",https://www.legislation.gov.uk/uksi/2020/942/made,2020,SI,942,2020-09-30,,2020-09-02,urn:procedure-editor:ActOfParliament:2217,"",mgiQAGqF
3239,Criminal Procedure and Investigations Act 1996 (Code of Practice) Order 2020,https://www.legislation.gov.uk/uksi/2020/9780348211740/made,2020,SI,,, in accordance with article 1 ,2020-09-09,urn:procedure-editor:ActOfParliament:625,"",UBRe5I3Z
3242,"Health Protection (Coronavirus, Restrictions) (Bolton) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/974/made,2020,SI,974,2020-09-10,,2020-09-10,urn:procedure-editor:ActOfParliament:1669,"",fpQOTbID
3243,Education (Information About Individual Pupils) (England) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/965/made,2020,SI,965,2020-10-01,,2020-09-09,urn:procedure-editor:ActOfParliament:1045,"",mTAiUEtG
3244,Customs (Bulk Customs Declaration and Miscellaneous Amendments) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/967/made,2020,SI,967,,"in accordance with regulation 1(2), (3), (4) and (5)",2020-09-09,"urn:procedure-editor:ActOfParliament:1077,urn:procedure-editor:ActOfParliament:1995","",q9luGRue
3245,Cleaner Road Transport Vehicles (Amendment) (EU Exit) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/964/made,2020,SI,964,,in accordance with regulation 1,2020-09-08,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:3085,zpc91rQI
3246,Immigration and Nationality (Replacement of Tier 4 and Fees) and Passport (Fees) (Amendment) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/966/made,2020,SI,966,2020-10-05,,2020-09-09,"urn:procedure-editor:ActOfParliament:1300,urn:procedure-editor:ActOfParliament:964,urn:procedure-editor:ActOfParliament:1301","",JjfOWUeJ
3247,Coronavirus (Retention of Fingerprints and DNA Profiles in the Interests of National Security) (No. 2) Regulations 2020,https://www.legislation.gov.uk/uksi/2020/973/made,2020,SI,973,2020-10-01,,2020-09-10,urn:procedure-editor:ActOfParliament:1326,"",YwB247IP
3248,"Health Protection (Coronavirus, International Travel) (England) (Amendment) (No. 13) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/980/made,2020,SI,980,2020-09-12,,2020-09-11,urn:procedure-editor:ActOfParliament:1669,"",M2oxkMOU
3249,Football Spectators (Seating) Order 2020,https://www.legislation.gov.uk/uksi/2020/982/made,2020,SI,982,2020-10-02,,2020-09-11,urn:procedure-editor:ActOfParliament:344,"",sDdquZLV
3251,"Health Protection (Coronavirus, Restrictions) (Birmingham, Sandwell and Solihull) Regulations 2020",https://www.legislation.gov.uk/uksi/2020/988/made,2020,SI,988,2020-09-15,,2020-09-14,urn:procedure-editor:ActOfParliament:1669,"",fIkvlWUO
